Order ID,Customer ID,SalesPerson,Order Date,Ship Date,Order Priority,SKU,Order Quantity,Unit Sell Price,Discount,Shipping Amount,Ship Mode,Product Container
24069,C048,Bob,7/16/2018,7/23/2018,Low,SKU233,21,376.13,0.02,85.63,Delivery Truck,Jumbo Box
31842,C404,Richard,7/16/2018,7/17/2018,Medium,SKU1032,9,17.48,0.06,1.99,Regular Air,Small Pack
1604,C638,Bob,7/16/2018,7/16/2018,Low,SKU190,47,12.64,0,4.98,Regular Air,Small Pack
39330,C037,John,7/17/2018,7/18/2018,Critical,SKU869,29,5.74,0,5.3,Express Air,Small Pack
16289,C392,Bob,7/17/2018,7/19/2018,High,SKU092,37,12.22,0.09,2.85,Regular Air,Small Pack
16289,C392,Richard,7/17/2018,7/19/2018,High,SKU1257,49,125.99,0.01,2.5,Regular Air,Small Box
35137,C384,Richard,7/17/2018,7/19/2018,High,SKU451,41,5.34,0.05,2.99,Express Air,Small Box
35137,C384,John,7/17/2018,7/20/2018,High,SKU486,47,23.99,0.1,6.71,Regular Air,Small Box
6531,C374,Richard,7/17/2018,7/19/2018,High,SKU284,42,4.37,0.05,5.15,Regular Air,Small Box
6531,C374,Richard,7/17/2018,7/19/2018,High,SKU814,28,19.84,0.06,4.1,Regular Air,Wrap Bag
18341,C102,John,7/18/2018,7/18/2018,Critical,SKU673,39,5.78,0,7.96,Regular Air,Small Box
14534,C780,Richard,7/18/2018,7/18/2018,Medium,SKU1023,46,15.98,0.02,4,Regular Air,Small Box
34499,C386,Bob,7/18/2018,7/19/2018,Medium,SKU056,2,243.98,0.01,62.94,Delivery Truck,Jumbo Drum
23559,C186,Bob,7/18/2018,7/25/2018,Low,SKU426,14,28.53,0.03,1.49,Express Air,Small Box
23559,C186,Richard,7/18/2018,7/23/2018,Low,SKU1091,9,17.98,0.02,8.51,Regular Air,Medium Box
50210,C535,Bob,7/19/2018,7/24/2018,Low,SKU527,47,3.75,0,0.5,Regular Air,Small Box
50210,C535,Bob,7/19/2018,7/28/2018,Low,SKU863,15,1.86,0,2.58,Regular Air,Wrap Bag
17344,C641,John,7/19/2018,7/21/2018,Critical,SKU1157,40,65.99,0.01,7.69,Regular Air,Small Box
56101,C089,Richard,7/19/2018,7/21/2018,Not Specified,SKU300,1,14.42,0.01,6.75,Regular Air,Medium Box
56101,C089,Richard,7/19/2018,7/22/2018,Not Specified,SKU409,44,122.99,0.08,19.99,Regular Air,Small Box
50242,C655,Bob,7/19/2018,7/21/2018,Not Specified,SKU1255,8,205.99,0.08,8.99,Regular Air,Small Box
35043,C494,John,7/19/2018,7/20/2018,Not Specified,SKU856,45,2.62,0.01,0.8,Express Air,Wrap Bag
35043,C494,John,7/19/2018,7/20/2018,Not Specified,SKU1224,9,125.99,0.06,8.08,Regular Air,Small Box
38017,C693,Bob,7/20/2018,7/24/2018,Low,SKU577,26,4.98,0.06,0.8,Regular Air,Wrap Bag
38017,C693,John,7/20/2018,7/27/2018,Low,SKU1235,27,125.99,0.08,7.69,Regular Air,Small Box
16065,C661,Bob,7/20/2018,7/20/2018,High,SKU1077,15,449.99,0.04,49,Delivery Truck,Jumbo Drum
16065,C661,Bob,7/20/2018,7/21/2018,High,SKU560,14,4,0.06,1.3,Regular Air,Wrap Bag
32002,C379,Bob,7/20/2018,7/24/2018,Low,SKU1028,37,30.98,0.03,6.5,Regular Air,Small Box
32002,C379,Richard,7/20/2018,7/20/2018,Low,SKU088,7,13.79,0.07,8.78,Regular Air,Small Box
57249,C211,John,7/20/2018,7/21/2018,High,SKU208,30,60.65,0.05,12.23,Regular Air,Medium Box
23041,C774,John,7/20/2018,7/27/2018,Low,SKU412,21,7.68,0.02,6.16,Regular Air,Small Box
23041,C774,Richard,7/20/2018,7/22/2018,Low,SKU420,5,367.99,0.08,19.99,Regular Air,Small Box
23041,C774,Bob,7/20/2018,7/27/2018,Low,SKU222,10,262.11,0.08,62.74,Delivery Truck,Jumbo Box
10306,C459,John,7/21/2018,7/21/2018,Low,SKU103,20,14.58,0.02,7.4,Regular Air,Small Box
41569,C447,Richard,7/21/2018,7/23/2018,Critical,SKU084,16,3.7,0.03,1.61,Regular Air,Wrap Bag
46310,C050,John,7/21/2018,7/22/2018,High,SKU389,29,63.98,0.04,11.55,Regular Air,Small Box
46310,C050,John,7/21/2018,7/22/2018,High,SKU751,13,22.01,0.1,5.53,Regular Air,Small Pack
46310,C050,Bob,7/21/2018,7/21/2018,High,SKU930,42,120.33,0.01,19.99,Regular Air,Small Box
28932,C298,Richard,7/21/2018,7/21/2018,Low,SKU166,24,10.4,0,5.4,Express Air,Small Pack
28932,C298,John,7/21/2018,7/28/2018,Low,SKU764,18,5.85,0.1,2.27,Regular Air,Wrap Bag
41572,C433,Richard,7/21/2018,7/22/2018,Critical,SKU614,49,12.28,0.06,6.47,Regular Air,Small Box
57639,C388,Richard,7/21/2018,7/21/2018,Critical,SKU154,24,95.46,0.04,18.13,Regular Air,Large Box
45762,C072,John,7/21/2018,7/26/2018,Low,SKU580,21,37.94,0.01,5.08,Regular Air,Wrap Bag
26373,C043,Bob,7/22/2018,7/25/2018,Medium,SKU272,7,40.98,0.08,5.33,Regular Air,Small Box
16165,C321,John,7/22/2018,7/24/2018,Not Specified,SKU985,4,30.73,0.01,4,Express Air,Small Box
16165,C321,Richard,7/22/2018,7/23/2018,Not Specified,SKU118,24,62.18,0.07,10.84,Express Air,Medium Box
16165,C321,Bob,7/22/2018,7/22/2018,Not Specified,SKU919,19,193.17,0.09,19.99,Express Air,Small Box
42086,C273,John,7/22/2018,7/23/2018,High,SKU799,18,2.78,0.09,0.97,Regular Air,Wrap Bag
3109,C473,Bob,7/23/2018,7/30/2018,Low,SKU164,47,22.23,0.1,8.99,Regular Air,Small Pack
3109,C473,Bob,7/23/2018,7/30/2018,Low,SKU1251,37,205.99,0.01,8.99,Regular Air,Small Box
26784,C162,Richard,7/23/2018,7/24/2018,Critical,SKU058,12,120.98,0.02,30,Delivery Truck,Jumbo Drum
26784,C162,Richard,7/23/2018,7/24/2018,Critical,SKU1132,33,13.99,0.09,7.51,Regular Air,Medium Box
32323,C463,John,7/23/2018,7/24/2018,High,SKU1011,3,8.46,0.01,3.62,Regular Air,Small Pack
32323,C463,John,7/23/2018,7/23/2018,High,SKU700,3,22.84,0.06,8.18,Regular Air,Small Box
32323,C463,Richard,7/23/2018,7/25/2018,High,SKU1203,38,7.99,0.02,5.03,Regular Air,Medium Box
57440,C644,Bob,7/23/2018,7/30/2018,Low,SKU1206,12,115.99,0.04,2.5,Express Air,Small Box
56869,C562,John,7/23/2018,7/25/2018,Low,SKU274,10,80.98,0,4.5,Regular Air,Small Box
15463,C281,Bob,7/24/2018,7/26/2018,Low,SKU642,48,5.98,0.04,7.5,Express Air,Small Box
51780,C640,John,7/24/2018,7/31/2018,Low,SKU382,42,8.04,0.01,8.94,Express Air,Small Box
45030,C307,John,7/24/2018,7/26/2018,High,SKU942,1,12.28,0.03,6.13,Regular Air,Small Box
51780,C640,John,7/24/2018,7/26/2018,Low,SKU303,26,68.81,0.04,60,Delivery Truck,Jumbo Drum
51780,C640,John,7/24/2018,7/31/2018,Low,SKU532,11,3.15,0.09,0.5,Regular Air,Small Box
51780,C640,John,7/24/2018,7/24/2018,Low,SKU568,44,4.2,0.05,2.26,Express Air,Wrap Bag
35046,C124,John,7/24/2018,7/24/2018,Medium,SKU456,21,7.1,0.1,6.05,Express Air,Small Box
35046,C124,John,7/24/2018,7/25/2018,Medium,SKU035,13,284.98,0.07,69.55,Delivery Truck,Jumbo Drum
35046,C124,John,7/24/2018,7/25/2018,Medium,SKU207,45,107.53,0.03,5.81,Express Air,Medium Box
24064,C675,Richard,7/25/2018,7/28/2018,Medium,SKU1125,23,297.64,0.07,14.7,Delivery Truck,Jumbo Drum
5445,C526,Richard,7/25/2018,7/30/2018,Low,SKU531,4,3.69,0.06,0.5,Express Air,Small Box
5445,C526,John,7/25/2018,8/1/2018,Low,SKU744,9,4.63,0.01,1.93,Regular Air,Wrap Bag
15271,C258,Richard,7/25/2018,7/25/2018,Critical,SKU079,18,128.24,0.01,12.65,Regular Air,Medium Box
15271,C258,Richard,7/25/2018,7/25/2018,Critical,SKU1179,7,35.99,0.03,1.25,Regular Air,Small Pack
40005,C500,Richard,7/25/2018,7/28/2018,High,SKU205,20,45.98,0.1,4.8,Regular Air,Wrap Bag
47556,C790,John,7/25/2018,7/27/2018,Low,SKU1023,29,15.98,0.04,4,Regular Air,Small Box
40005,C500,Richard,7/25/2018,7/25/2018,High,SKU961,9,13.48,0.03,4.51,Regular Air,Small Box
31073,C062,Bob,7/25/2018,7/28/2018,Medium,SKU175,39,46.94,0.02,6.77,Regular Air,Small Box
31073,C062,John,7/25/2018,7/25/2018,Medium,SKU936,26,167.27,0.07,35,Regular Air,Large Box
23719,C112,Richard,7/25/2018,7/27/2018,Critical,SKU585,17,7.28,0.08,5.47,Regular Air,Small Box
35271,C217,Bob,7/26/2018,7/27/2018,High,SKU1155,19,65.99,0.02,8.99,Regular Air,Small Box
19205,C583,Bob,7/26/2018,7/27/2018,Medium,SKU655,47,26.38,0.04,5.86,Regular Air,Small Box
19205,C583,John,7/26/2018,7/28/2018,Medium,SKU737,31,3.26,0,1.86,Regular Air,Wrap Bag
13090,C209,Richard,7/26/2018,7/27/2018,Not Specified,SKU608,15,9.27,0.02,4.39,Regular Air,Wrap Bag
20225,C435,Richard,7/26/2018,8/2/2018,Low,SKU422,33,3.98,0.09,5.26,Regular Air,Small Box
20225,C435,Richard,7/26/2018,8/2/2018,Low,SKU741,22,5.84,0.1,0.83,Regular Air,Wrap Bag
45254,C176,John,7/26/2018,7/27/2018,High,SKU252,45,70.89,0.06,89.3,Delivery Truck,Jumbo Box
16640,C721,Bob,7/27/2018,7/29/2018,Low,SKU055,6,113.98,0.09,30,Delivery Truck,Jumbo Drum
52480,C048,Bob,7/27/2018,7/29/2018,Not Specified,SKU165,47,22.72,0.08,8.99,Regular Air,Small Pack
18241,C228,Bob,7/27/2018,7/29/2018,Low,SKU999,3,20.89,0.05,1.99,Regular Air,Small Pack
18241,C228,Richard,7/27/2018,7/29/2018,Low,SKU232,25,400.98,0.08,76.37,Delivery Truck,Jumbo Box
47584,C121,Bob,7/27/2018,7/29/2018,Critical,SKU525,4,4.91,0.03,0.5,Regular Air,Small Box
47584,C121,Richard,7/27/2018,7/28/2018,Critical,SKU777,43,1.82,0.08,0.83,Regular Air,Wrap Bag
36262,C001,Richard,7/27/2018,7/28/2018,Not Specified,SKU679,23,6.68,0.03,6.15,Express Air,Small Box
36262,C001,John,7/27/2018,7/28/2018,Not Specified,SKU876,23,5.68,0.01,3.6,Regular Air,Small Pack
36262,C001,Richard,7/27/2018,7/27/2018,Not Specified,SKU1260,26,205.99,0,2.5,Express Air,Small Box
26341,C422,Richard,7/28/2018,7/30/2018,Critical,SKU221,8,124.49,0.03,51.94,Delivery Truck,Jumbo Box
55234,C751,Bob,7/28/2018,8/1/2018,Low,SKU1050,12,53.98,0.09,5.5,Regular Air,Small Box
55234,C751,Richard,7/28/2018,7/30/2018,Low,SKU813,5,2.98,0.03,2.03,Regular Air,Wrap Bag
31809,C458,Bob,7/28/2018,7/30/2018,High,SKU489,1,9.78,0.1,5.76,Regular Air,Small Box
25634,C547,Bob,7/29/2018,8/1/2018,Not Specified,SKU986,29,20.95,0.03,4,Regular Air,Small Box
25634,C547,Richard,7/29/2018,7/30/2018,Not Specified,SKU486,26,23.99,0.03,6.71,Express Air,Small Box
51041,C566,Bob,7/29/2018,7/30/2018,High,SKU1144,47,65.99,0.03,5.92,Regular Air,Small Box
22054,C122,Bob,7/29/2018,7/31/2018,Medium,SKU168,32,6.98,0.07,2.83,Regular Air,Small Pack
19843,C277,Bob,7/29/2018,7/29/2018,Medium,SKU1223,33,155.99,0.02,8.99,Regular Air,Small Box
48321,C752,Bob,7/29/2018,7/30/2018,High,SKU929,31,178.47,0.02,19.99,Regular Air,Small Box
57216,C662,Bob,7/29/2018,7/29/2018,High,SKU051,46,280.98,0.03,57,Delivery Truck,Jumbo Drum
57216,C662,Richard,7/29/2018,7/31/2018,High,SKU827,48,2.2,0.03,1.2,Regular Air,Wrap Bag
24196,C558,John,7/30/2018,7/31/2018,High,SKU681,2,4.28,0.08,5.17,Regular Air,Small Box
24196,C558,Bob,7/30/2018,8/1/2018,High,SKU971,24,43.57,0.05,16.36,Regular Air,Small Box
39650,C372,John,7/30/2018,8/2/2018,Not Specified,SKU047,10,89.99,0,42,Delivery Truck,Jumbo Drum
39650,C372,Bob,7/30/2018,7/31/2018,Not Specified,SKU188,47,7.28,0.08,7.98,Regular Air,Wrap Bag
56128,C321,Richard,7/30/2018,7/30/2018,Medium,SKU756,41,22.99,0.08,8.99,Regular Air,Small Pack
56128,C321,John,7/30/2018,7/31/2018,Medium,SKU246,19,44.43,0.1,46.59,Delivery Truck,Jumbo Box
20832,C277,Richard,7/30/2018,7/30/2018,Not Specified,SKU441,47,1.88,0.06,1.49,Regular Air,Small Box
20832,C277,Bob,7/30/2018,8/1/2018,Not Specified,SKU823,39,2.84,0.08,0.93,Regular Air,Wrap Bag
22151,C088,Bob,7/31/2018,7/31/2018,High,SKU135,49,9.65,0.1,6.22,Regular Air,Small Box
43200,C679,Richard,7/31/2018,8/1/2018,Not Specified,SKU417,3,172.99,0.01,19.99,Regular Air,Small Box
43200,C679,Bob,7/31/2018,8/1/2018,Not Specified,SKU1198,15,85.99,0.04,0.99,Regular Air,Wrap Bag
22151,C088,John,7/31/2018,8/1/2018,High,SKU408,20,24.92,0.04,12.98,Regular Air,Small Box
34407,C620,Bob,7/31/2018,7/31/2018,Low,SKU477,41,35.89,0.03,14.72,Regular Air,Small Box
13127,C670,John,7/31/2018,8/3/2018,Medium,SKU303,13,68.81,0.06,60,Delivery Truck,Jumbo Drum
28321,C716,Richard,8/1/2018,8/1/2018,Medium,SKU528,28,3.08,0.03,0.99,Regular Air,Small Box
47270,C224,Bob,8/2/2018,8/5/2018,Critical,SKU608,40,9.27,0.03,4.39,Express Air,Wrap Bag
47270,C224,Richard,8/2/2018,8/4/2018,Critical,SKU651,9,6.48,0.08,6.81,Regular Air,Small Box
47270,C224,Richard,8/2/2018,8/4/2018,Critical,SKU1166,19,205.99,0,3,Regular Air,Small Box
34980,C786,John,8/2/2018,8/4/2018,Not Specified,SKU085,7,18.65,0.01,3.77,Regular Air,Small Pack
34980,C786,Bob,8/2/2018,8/4/2018,Not Specified,SKU928,25,34.76,0.06,5.49,Express Air,Small Box
34980,C786,John,8/2/2018,8/4/2018,Not Specified,SKU279,12,46.89,0.01,5.1,Regular Air,Medium Box
29762,C612,John,8/3/2018,8/5/2018,Critical,SKU844,15,1.48,0.03,0.7,Regular Air,Wrap Bag
29762,C612,Bob,8/3/2018,8/4/2018,Critical,SKU031,33,95.95,0.03,74.35,Delivery Truck,Jumbo Drum
26244,C526,Richard,8/3/2018,8/5/2018,High,SKU1011,16,8.46,0.09,3.62,Regular Air,Small Pack
33154,C322,Richard,8/3/2018,8/6/2018,Critical,SKU1153,7,65.99,0.09,4.2,Regular Air,Small Box
37572,C355,John,8/3/2018,8/5/2018,High,SKU451,22,5.34,0.01,2.99,Regular Air,Small Box
53605,C423,John,8/3/2018,8/5/2018,Medium,SKU260,19,25.98,0.06,5.37,Regular Air,Medium Box
53605,C423,Richard,8/3/2018,8/5/2018,Medium,SKU023,48,170.98,0.06,35.89,Delivery Truck,Jumbo Box
53605,C423,John,8/3/2018,8/5/2018,Medium,SKU130,1,41.47,0.07,34.2,Regular Air,Wrap Bag
27744,C607,Bob,8/3/2018,8/4/2018,Critical,SKU365,22,4.54,0.01,5.83,Regular Air,Small Box
24097,C053,John,8/4/2018,8/4/2018,High,SKU1055,1,14.48,0,1.99,Regular Air,Small Pack
24097,C053,Bob,8/4/2018,8/6/2018,High,SKU1058,27,99.99,0.04,19.99,Regular Air,Small Box
24097,C053,Richard,8/4/2018,8/6/2018,High,SKU630,2,4.98,0.01,4.86,Regular Air,Small Box
15618,C405,Richard,8/4/2018,8/7/2018,Medium,SKU648,9,5.28,0.06,6.26,Regular Air,Small Box
15618,C405,John,8/4/2018,8/6/2018,Medium,SKU659,44,18.97,0.08,9.54,Regular Air,Small Box
15618,C405,Richard,8/4/2018,8/6/2018,Medium,SKU1237,14,65.99,0.06,3.99,Regular Air,Small Box
52326,C225,John,8/4/2018,8/8/2018,Low,SKU334,41,3.81,0.06,5.44,Regular Air,Small Box
31495,C295,Bob,8/4/2018,8/8/2018,Low,SKU371,20,8.69,0.06,2.99,Express Air,Small Box
31495,C295,Richard,8/4/2018,8/11/2018,Low,SKU935,34,34.76,0.03,8.22,Regular Air,Small Box
56166,C574,Richard,8/4/2018,8/5/2018,Critical,SKU075,1,100.89,0.08,42,Delivery Truck,Jumbo Drum
56166,C574,Bob,8/4/2018,8/6/2018,Critical,SKU300,45,14.42,0.08,6.75,Regular Air,Medium Box
3108,C344,John,8/4/2018,8/5/2018,Critical,SKU762,36,1.82,0.09,1,Regular Air,Wrap Bag
12483,C765,John,8/4/2018,8/4/2018,Critical,SKU411,14,120.98,0.02,9.07,Regular Air,Small Box
12483,C765,Richard,8/4/2018,8/6/2018,Critical,SKU007,14,100.98,0.1,57.38,Delivery Truck,Jumbo Box
12483,C765,Bob,8/4/2018,8/5/2018,Critical,SKU890,30,59.76,0.09,9.71,Regular Air,Small Box
19136,C539,John,8/4/2018,8/6/2018,Not Specified,SKU1179,44,35.99,0,1.25,Regular Air,Small Pack
19748,C520,John,8/4/2018,8/5/2018,Not Specified,SKU618,6,18.97,0.01,5.21,Regular Air,Small Box
58789,C154,Richard,8/5/2018,8/9/2018,Low,SKU344,26,7.3,0.03,7.72,Regular Air,Small Box
58789,C154,Richard,8/5/2018,8/10/2018,Low,SKU110,38,9.77,0.02,6.02,Regular Air,Medium Box
17956,C440,Bob,8/5/2018,8/8/2018,Critical,SKU580,40,37.94,0.01,5.08,Express Air,Wrap Bag
17956,C440,Richard,8/5/2018,8/6/2018,Critical,SKU918,17,111.03,0.01,8.64,Regular Air,Small Box
42369,C588,John,8/5/2018,8/6/2018,Critical,SKU1038,44,17.48,0.01,1.99,Regular Air,Small Pack
18210,C313,Bob,8/6/2018,8/7/2018,Not Specified,SKU314,27,363.25,0.08,19.99,Regular Air,Small Box
18210,C313,Bob,8/6/2018,8/7/2018,Not Specified,SKU795,27,2.88,0,0.7,Regular Air,Wrap Bag
8416,C575,John,8/6/2018,8/10/2018,Low,SKU624,2,5.98,0.07,10.39,Regular Air,Small Box
18598,C291,Richard,8/6/2018,8/9/2018,Critical,SKU413,24,14.48,0.1,6.46,Express Air,Small Box
18598,C291,Bob,8/6/2018,8/8/2018,Critical,SKU182,46,102.3,0.03,21.26,Regular Air,Large Box
12485,C275,John,8/7/2018,8/8/2018,Critical,SKU059,24,226.67,0.04,28.16,Delivery Truck,Jumbo Drum
193,C415,John,8/7/2018,8/9/2018,Critical,SKU908,14,12.44,0.06,6.27,Regular Air,Medium Box
10081,C676,John,8/7/2018,8/8/2018,Not Specified,SKU198,49,20.28,0.02,6.68,Regular Air,Small Box
49638,C346,Bob,8/7/2018,8/8/2018,Medium,SKU1040,17,10.97,0.05,6.5,Regular Air,Small Box
9985,C626,Bob,8/7/2018,8/7/2018,Low,SKU686,12,6.68,0.08,5.2,Regular Air,Small Box
57669,C189,Bob,8/8/2018,8/9/2018,Critical,SKU272,41,40.98,0,5.33,Regular Air,Small Box
45570,C075,John,8/9/2018,8/10/2018,Critical,SKU356,19,3.58,0,5.47,Regular Air,Small Box
4932,C096,Bob,8/9/2018,8/11/2018,Critical,SKU586,11,10.31,0.07,1.79,Regular Air,Wrap Bag
34916,C746,Bob,8/9/2018,8/11/2018,High,SKU184,3,4.82,0.08,5.72,Express Air,Small Pack
44224,C562,John,8/9/2018,8/10/2018,High,SKU1053,32,6.48,0.1,2.74,Regular Air,Small Pack
50146,C704,Richard,8/9/2018,8/9/2018,Not Specified,SKU1168,32,85.99,0.05,2.79,Regular Air,Small Box
55558,C541,Bob,8/9/2018,8/9/2018,Medium,SKU006,8,150.98,0.05,66.27,Delivery Truck,Jumbo Box
55558,C541,John,8/9/2018,8/11/2018,Medium,SKU485,23,17.07,0.04,8.13,Regular Air,Small Box
10435,C281,Bob,8/10/2018,8/12/2018,Medium,SKU756,38,22.99,0.06,8.99,Regular Air,Small Pack
10435,C281,Bob,8/10/2018,8/11/2018,Medium,SKU774,46,11.66,0.05,7.95,Regular Air,Small Pack
19104,C619,Richard,8/10/2018,8/12/2018,High,SKU1242,48,125.99,0.03,8.08,Regular Air,Small Box
13861,C037,John,8/11/2018,8/11/2018,High,SKU733,7,4.84,0,0.71,Regular Air,Wrap Bag
31650,C256,Bob,8/11/2018,8/12/2018,Not Specified,SKU1041,19,77.51,0.02,4,Regular Air,Small Box
59074,C345,John,8/12/2018,8/14/2018,Low,SKU170,37,14.98,0.03,8.99,Regular Air,Small Pack
22117,C635,Bob,8/12/2018,8/13/2018,Critical,SKU634,16,35.44,0.03,7.5,Express Air,Small Box
22117,C635,Richard,8/12/2018,8/15/2018,Critical,SKU801,5,3.28,0.1,3.97,Regular Air,Wrap Bag
42563,C371,Bob,8/12/2018,8/12/2018,Medium,SKU443,7,4.24,0.07,5.41,Express Air,Small Box
5061,C692,John,8/13/2018,8/15/2018,Critical,SKU803,4,2.88,0,0.7,Regular Air,Wrap Bag
19687,C302,Bob,8/13/2018,8/14/2018,Medium,SKU844,33,1.48,0.06,0.7,Regular Air,Wrap Bag
19687,C302,Richard,8/13/2018,8/15/2018,Medium,SKU1159,23,45.99,0.1,4.99,Regular Air,Small Box
35878,C123,Bob,8/13/2018,8/15/2018,Medium,SKU595,45,3.6,0.08,2.2,Regular Air,Wrap Bag
35878,C123,Richard,8/13/2018,8/14/2018,Medium,SKU622,11,40.99,0.03,17.48,Regular Air,Small Box
33537,C542,John,8/13/2018,8/15/2018,Medium,SKU781,26,1.76,0.07,0.7,Regular Air,Wrap Bag
33537,C542,Richard,8/13/2018,8/14/2018,Medium,SKU1197,9,20.99,0.02,3.3,Regular Air,Small Pack
35079,C199,Richard,8/14/2018,8/16/2018,High,SKU006,13,4.98,0.02,4.95,Regular Air,Jumbo Box
35079,C199,John,8/14/2018,8/16/2018,High,SKU244,32,60.98,0.01,19.99,Express Air,Large Box
17381,C638,Richard,8/14/2018,8/15/2018,High,SKU517,28,3.75,0.05,0.5,Regular Air,Small Box
20679,C772,Bob,8/14/2018,8/14/2018,Medium,SKU923,32,161.55,0.06,19.99,Regular Air,Small Box
19686,C011,Richard,8/15/2018,8/15/2018,Medium,SKU1091,2,17.98,0.06,8.51,Regular Air,Medium Box
19686,C011,Richard,8/15/2018,8/17/2018,Medium,SKU384,11,12.95,0.04,4.98,Regular Air,Small Box
38176,C565,John,8/15/2018,8/16/2018,High,SKU691,39,5.28,0.01,5.57,Express Air,Small Box
38176,C565,Richard,8/15/2018,8/17/2018,High,SKU767,48,9.11,0.06,2.25,Express Air,Wrap Bag
6625,C660,John,8/15/2018,8/17/2018,High,SKU022,23,880.98,0.01,44.55,Delivery Truck,Jumbo Box
1382,C175,John,8/16/2018,8/20/2018,Low,SKU1196,5,20.99,0.06,2.5,Regular Air,Wrap Bag
1382,C175,Richard,8/16/2018,8/23/2018,Low,SKU422,39,3.98,0.06,5.26,Regular Air,Small Box
1382,C175,Bob,8/16/2018,8/23/2018,Low,SKU004,31,220.98,0.02,64.66,Delivery Truck,Jumbo Box
30114,C135,John,8/16/2018,8/23/2018,Low,SKU1074,7,699.99,0.09,24.49,Express Air,Large Box
24227,C423,Richard,8/16/2018,8/18/2018,Medium,SKU1168,24,85.99,0.01,2.79,Regular Air,Small Box
47040,C640,John,8/16/2018,8/17/2018,High,SKU402,38,12.53,0.01,7.17,Regular Air,Small Box
17409,C554,John,8/17/2018,8/19/2018,Not Specified,SKU1044,31,20.97,0.09,6.5,Regular Air,Small Box
12710,C388,Bob,8/17/2018,8/17/2018,Critical,SKU615,37,55.98,0.06,13.88,Regular Air,Small Box
3463,C407,Bob,8/17/2018,8/18/2018,Critical,SKU716,43,6.48,0.08,8.4,Regular Air,Small Box
11491,C199,Bob,8/17/2018,8/26/2018,Low,SKU973,26,6.6,0.06,4.07,Regular Air,Small Pack
11491,C199,Richard,8/17/2018,8/19/2018,Low,SKU201,38,48.04,0.03,7.23,Express Air,Small Box
22820,C184,Richard,8/17/2018,8/20/2018,High,SKU860,18,7.89,0,2.82,Regular Air,Wrap Bag
22820,C184,Bob,8/17/2018,8/19/2018,High,SKU1005,34,5.98,0.05,4.38,Regular Air,Small Pack
47232,C111,John,8/17/2018,8/19/2018,Not Specified,SKU909,39,15.14,0.1,4.53,Express Air,Small Box
27232,C621,Bob,8/18/2018,8/20/2018,Not Specified,SKU773,19,34.99,0.05,7.73,Regular Air,Small Box
57921,C061,Bob,8/18/2018,8/18/2018,Medium,SKU1010,8,4.98,0.01,4.62,Regular Air,Small Pack
57921,C061,Richard,8/18/2018,8/20/2018,Medium,SKU752,7,21.38,0.08,8.99,Regular Air,Small Pack
13094,C181,Bob,8/18/2018,8/19/2018,Not Specified,SKU580,7,37.94,0.02,5.08,Regular Air,Wrap Bag
50246,C201,Bob,8/18/2018,8/19/2018,Medium,SKU715,14,6.48,0.05,7.37,Express Air,Small Box
26688,C457,Bob,8/18/2018,8/20/2018,Medium,SKU291,21,20.27,0.06,3.99,Regular Air,Small Box
26688,C457,Bob,8/18/2018,8/19/2018,Medium,SKU809,7,9.93,0.09,1.09,Regular Air,Wrap Bag
2368,C667,John,8/19/2018,8/21/2018,Critical,SKU301,36,14.81,0.08,13.32,Regular Air,Small Box
59783,C166,Richard,8/19/2018,8/24/2018,Low,SKU881,36,2.08,0.01,2.56,Regular Air,Small Pack
26023,C145,Richard,8/20/2018,8/21/2018,High,SKU857,49,2.47,0.03,1.02,Regular Air,Wrap Bag
25154,C306,Bob,8/20/2018,8/21/2018,High,SKU822,16,6.68,0.1,1.5,Regular Air,Wrap Bag
59233,C345,Richard,8/20/2018,8/22/2018,High,SKU008,3,100.98,0.08,35.84,Delivery Truck,Jumbo Box
59233,C345,Richard,8/20/2018,8/20/2018,High,SKU192,30,14.34,0.1,5,Express Air,Small Pack
15045,C478,Richard,8/20/2018,8/22/2018,Not Specified,SKU042,11,122.99,0.07,70.2,Delivery Truck,Jumbo Drum
9152,C717,Richard,8/20/2018,8/20/2018,Not Specified,SKU1203,43,7.99,0.05,5.03,Regular Air,Medium Box
30883,C021,Bob,8/21/2018,8/22/2018,Medium,SKU545,30,6.98,0.1,1.6,Regular Air,Wrap Bag
22053,C692,Richard,8/21/2018,8/23/2018,Critical,SKU431,32,18.99,0.1,5.23,Regular Air,Small Box
26693,C792,Richard,8/21/2018,8/23/2018,Medium,SKU1182,44,55.99,0.06,1.25,Express Air,Small Pack
40257,C115,Bob,8/21/2018,8/22/2018,Not Specified,SKU061,24,140.81,0.06,24.49,Regular Air,Large Box
31204,C160,Bob,8/21/2018,8/26/2018,Low,SKU192,14,14.34,0.02,5,Regular Air,Small Pack
31204,C160,Bob,8/21/2018,8/21/2018,Low,SKU849,8,1.14,0,0.7,Regular Air,Wrap Bag
45511,C707,Bob,8/21/2018,8/28/2018,Low,SKU248,31,31.76,0.08,45.51,Delivery Truck,Jumbo Box
36480,C459,John,8/22/2018,8/23/2018,Medium,SKU426,44,28.53,0.07,1.49,Regular Air,Small Box
31238,C401,Bob,8/22/2018,8/24/2018,Medium,SKU314,21,363.25,0.09,19.99,Express Air,Small Box
42950,C746,John,8/22/2018,8/23/2018,High,SKU1179,38,35.99,0.09,1.25,Regular Air,Small Pack
